"contentPlain","词义辨析","定语从句","短语辨析","固定句型","状语从句","句型","过去分词","现在分词","形容词","现在进行时","疑问句","一般现在时","表语从句","一般将来时","形式主语","被动语态","不定式","现在完成时","情态动词","一般过去时","主语从句","同位语从句","宾语从句","发音","过去完成时","过去进行时","将来进行时","其他","虚拟语气","现在完成进行时","不可数名词","不定代词","过去完成进行时","定冠词","零冠词","过去将来时","将来完成时"
"When they arrived in Las Vegas, they didn’t know that the city ________ you can see desert all the time is the city of entertainment in the U.S.A．whichB．whenC．whereD．why","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Over-exercising is very dangerous ________ it adds too much burden to the heart.A．even ifB．althoughC．becauseD．unless","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I still remember the days ________ we spent in the countryside.A．whenB．thatC．in whichD．where","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Study shows that scary movies, easy ________ to weapons and improper Internet games, greatly contribute to campus violence.A．responseB．objectionC．accessD．solution","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The police soon established the murderer’s true ________ and he was quickly caught.A．authorityB．personalityC．dignityD．identity","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Because trains deliver passengers to city centres rather than airports in the suburbs, they can out-compete flights on routes of up to 800km, ________ trains run at 200kph or more.A．as soon asB．as long asC．so thatD．as if","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Committee member John Burland, an engineer from England ________ saved London’s clock tower Big Ben from collapse, has received many awards and medals.A．whomB．whoC．whereD．which","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cities inevitably put the costs of cleaning the air on to individual drivers rather than on to the car manufacturers ________ cheating is the real cause of our toxic pollution.A．whoseB．whoC．whereD．when","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"—What do you think of the man you have just interviewed? —He gave me a(an) ________that he was not very________about the job.A．expression; eagerB．impression; enthusiasticC．idea; anxiousD．impression; interested","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The greatest dilemmas ________ moral problems, when we are uncertain which choice results in doing the right thing.A．escape fromB．suffer fromC．withdraw fromD．arise from","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"People ________ interest is exploring the relationship between art and science will enjoy Singapore’s Art Science Museum.A．thatB．whichC．whoseD．what","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Some psychologists believe that obsessive online photo editing ________ a lack of confidence and a desire for attention.A．boostsB．indicatesC．pretendsD．bothers","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alice trust you. Only you can ________ her to give up the foolish idea.A．persuadeB．masterC．displayD．monitor","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I can’t beat you at tennis, but I have an ________ on your ping-pang.A．emotionB．edgeC．appealD．arrangement","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She found herself in ________ with her parents over her future career.A．conflictB．contentC．basisD．balance","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"--David didn’t invite us to his wedding party.-- _________? I don’t care. After all, we don’t get along quite well with him.A．How comeB．So whatC．What forD．What if","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The old street was so _________ that we had to stop our car and go to his house on foot.A．attractiveB．ordinaryC．shallowD．narrow","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The badly injured mother _______ to be happy and relaxed when she saw her son was back from work tiredly.A．movedB．pretendedC．ignoredD．resembled","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As everyone knows, oral exams _________ to test our communicative ability.A．are being designedB．designedC．are designedD．to be designed","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In ancient China lived an artist _________ paintings were almost lifelike. The artist’s reputation had made him proud.A．whoseB．thatC．whichD．whom","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"First aid __________ medical attention that is usually administered immediately after the injury occurs and at the location where it occurred.A．relates toB．refers toC．prior to","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hearing the good news, he breathed a sigh of _________.A．regretB．effortC．permissionD．relief","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If you really want the job, you’ll have to ______ the interviewers of your enthusiasm for it.A．informB．convinceC．warnD．request","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The study shows that the number of people ______ weight poses a serious threat to their health is greater than ever before.A．whereB．whoseC．whichD．when","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Though ________ by gradual blindness, Alice was still capable ________ writing compositions.A．was influenced;inB．influenced;inC．was affected;ofD．affected;of","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"They are ______having a holiday in Florida and will be back next month.A．extremelyB．occasionallyC．currentlyD．originally","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"After years of being homeless, the dog was finally ______ by a loving family.A．affectedB．adoptedC．admittedD．attracted","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The bird’s singing served as a ______of the arrival of spring.A．signalB．warningC．deviceD．factor","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The ______part of the book was much more exciting than the beginning.A．formalB．latterC．normalD．ideal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I have no ______experience with hiking, so this is all new to me.A．incredibleB．awkwardC．previousD．formal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I’d appreciate ________ if you could let me know in advance whether or not you will come.A．thatB．itC．thisD．/","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We don’t know the reason ________ he didn’t show up.A．whyB．thatC．whichD．who","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"From time to time, I look at the photo taken in Yellowstone as a ________ to show respect to all animals.A．reminderB．remarkC．symbolD．signal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92000 hectares of farmland in the country have been planted with food crops________.A．up to nowB．ten years agoC．now and thenD．by the end of next year","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"If you are facing a difficult task, try breaking it into small steps________you can finish it more easily.A．in caseB．so thatC．even ifD．now that","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You’d better back up general statements with________examples to make your article full and detailed.A．variousB．specificC．typicalD．individual","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"You can’t imagine the reason ______ he finally sold his company.A．in whichB．from whichC．on whichD．for which","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He enjoyed himself so much in the countryside ______ the amazing scenery impressed him a lot.A．thatB．whichC．whenD．where","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yesterday, he visited his teacher ______ advice proved to be beneficial throughout his life.A．whichB．whomC．whoD．whose","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The billionaire donated everything ______ belonged to him.A．whatB．thatC．whichD．why","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I remember the first day of my senior high ______ I was asked to introduce myself to the class.A．whenB．whyC．whichD．where","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I will never forget the scene________you saw me off in tears at the station.A．whichB．whyC．whatD．where","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As the party was very informal, Jack stood there looking________in his formal dress.A．awkwardB．comfortableC．convenientD．surprising","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Some international passenger flights remain________until further notice due to the rising concerns over the virus.A．crashedB．conductedC．suspendedD．sustained","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
